,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
144,"['<ARG0>This is a strike</ARG0> <ARG1>huge disruptions are being caused by sig0</ARG1> and all because of a one percent wage increase .', '<ARG0>This is the strike</ARG0> <ARG1>huge disruptions are being caused by sig0</ARG1> and all because of a one percent wage increase .', '<ARG0>This was the strike</ARG0> <ARG1>huge disruptions are being caused by sig0</ARG1> and all because of a one percent wage increase .', '<ARG0>This is a strike</ARG0> <ARG1>huge disruptions are being caused by sge0</ARG1> and all because of a one percent wage increase .', '<ARG0>This is the strike</ARG0> <ARG1>huge disruptions are being caused by sge0</ARG1> and all because of a one percent wage increase .', '<ARG0>This was the strike</ARG0> <ARG1>huge disruptions are being caused by sge0</ARG1> and all because of a one percent wage increase .', '<ARG0>This is a strike</ARG0> <ARG1>huge disruptions are being caused by</ARG1> and all because of a one percent wage increase .', '<ARG0>This is the strike</ARG0> <ARG1>huge disruptions are being caused by</ARG1> and all because of a one percent wage increase .', '<ARG0>This was the strike</ARG0> <ARG1>huge disruptions are being caused by</ARG1> and all because of a one percent wage increase .']",0,0,0,0,0,0,0
145,"['In <ARG0>there was a melee</ARG0> , <ARG1>The person lost their consciousness</ARG1> .', 'In <ARG0>the fight</ARG0> , <ARG1>The person lost their consciousness</ARG1> .', 'In <ARG0>there was a melee</ARG0> , <ARG1>She lost consciousness</ARG1> .', 'In <ARG0>the fight</ARG0> , <ARG1>She lost consciousness</ARG1> .', 'In <ARG0>there was a melee</ARG0> , <ARG1>Her consciousness was lost</ARG1> .', 'In <ARG0>the fight</ARG0> , <ARG1>Her consciousness was lost</ARG1> .']",0,0,0,0,0,0,0
146,"['<ARG1>The road was completely blocked by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding more rocks</ARG0> .', '<ARG1>The road was completely blocked by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding stones</ARG0> .', '<ARG1>The road was completely blocked by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding some stones</ARG0> .', '<ARG1>The road was made completely useless by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding more rocks</ARG0> .', '<ARG1>The road was made completely useless by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding stones</ARG0> .', '<ARG1>The road was made completely useless by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding some stones</ARG0> .', '<ARG1>The road was completely destroyed by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding more rocks</ARG0> .', '<ARG1>The road was completely destroyed by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding stones</ARG0> .', '<ARG1>The road was completely destroyed by protesters</ARG1> <SIG0>by</SIG0> <ARG0>adding some stones</ARG0> .']",0,0,0,0,0,0,0
147,"['However , <ARG0>trade unions did not agree with it</ARG0> and <ARG1>their strike continued</ARG1> .', ""However , <ARG0>trade unions didn't agree with it</ARG0> and <ARG1>their strike continued</ARG1> ."", 'However , <ARG0>trade unions were against it</ARG0> and <ARG1>their strike continued</ARG1> .', 'However , <ARG0>trade unions did not agree with it</ARG0> and <ARG1>their strike continues</ARG1> .', ""However , <ARG0>trade unions didn't agree with it</ARG0> and <ARG1>their strike continues</ARG1> ."", 'However , <ARG0>trade unions were against it</ARG0> and <ARG1>their strike continues</ARG1> .', 'However , <ARG0>trade unions did not agree with it</ARG0> and <ARG1>their strike went on</ARG1> .', ""However , <ARG0>trade unions didn't agree with it</ARG0> and <ARG1>their strike went on</ARG1> ."", 'However , <ARG0>trade unions were against it</ARG0> and <ARG1>their strike went on</ARG1> .']",0,0,0,0,0,0,0
148,"['<ARG1>This is a lie</ARG1> <ARG0>they did not like the stirur movement</ARG0> .', '<ARG1>This is a lie</ARG1> <ARG0>they did not like the stirur movement against it</ARG0> .', '<ARG1>This is a lie</ARG1> <ARG0>they did not like the stirur movement</ARG0> .', '<ARG1>This is a lie being told</ARG1> <ARG0>they did not like the stirur movement</ARG0> .', '<ARG1>This is a lie being told</ARG1> <ARG0>they did not like the stirur movement against it</ARG0> .', '<ARG1>This is a lie being told</ARG1> <ARG0>they did not like the stirur movement</ARG0> .', '<ARG1>This is not real propaganda</ARG1> <ARG0>they did not like the stirur movement</ARG0> .', '<ARG1>This is not real propaganda</ARG1> <ARG0>they did not like the stirur movement against it</ARG0> .', '<ARG1>This is not real propaganda</ARG1> <ARG0>they did not like the stirur movement</ARG0> .']",0,0,0,0,0,0,0
149,"['<ARG1>Lawyers went on strike on Thursday</ARG1> after <ARG0>there was an incident</ARG0> .', '<ARG1>Lawyers went on strike on Thursday</ARG1> after <ARG0>the incident happened</ARG0> .', '<ARG1>Lawyers went on strike</ARG1> after <ARG0>there was an incident</ARG0> .', '<ARG1>Lawyers went on strike</ARG1> after <ARG0>the incident happened</ARG0> .', '<ARG1>Lawyers have been on strike</ARG1> after <ARG0>there was an incident</ARG0> .', '<ARG1>Lawyers have been on strike</ARG1> after <ARG0>the incident happened</ARG0> .']",0,0,0,0,0,0,0
150,"['<ARG1>We are boycotting all the courts</ARG1> <SIG0>till</SIG0> <ARG0>the district magistrate is looking into the demands</ARG0> , ” Samal said .', '<ARG1>We are boycotting all the courts</ARG1> <SIG0>till</SIG0> <ARG0>our demands are looked into by the district magistrate</ARG0> , ” Samal said .', '<ARG1>We are boycotting all the courts</ARG1> <SIG0>till</SIG0> <ARG0>the district marshall is looking into the demands</ARG0> , ” Samal said .', '<ARG1>All courts will be boycotted</ARG1> <SIG0>till</SIG0> <ARG0>the district magistrate is looking into the demands</ARG0> , ” Samal said .', '<ARG1>All courts will be boycotted</ARG1> <SIG0>till</SIG0> <ARG0>our demands are looked into by the district magistrate</ARG0> , ” Samal said .', '<ARG1>All courts will be boycotted</ARG1> <SIG0>till</SIG0> <ARG0>the district marshall is looking into the demands</ARG0> , ” Samal said .', '<ARG1>All courts will still be boycotted</ARG1> <SIG0>till</SIG0> <ARG0>the district magistrate is looking into the demands</ARG0> , ” Samal said .', '<ARG1>All courts will still be boycotted</ARG1> <SIG0>till</SIG0> <ARG0>our demands are looked into by the district magistrate</ARG0> , ” Samal said .', '<ARG1>All courts will still be boycotted</ARG1> <SIG0>till</SIG0> <ARG0>the district marshall is looking into the demands</ARG0> , ” Samal said .']",0,0,0,0,0,0,0
151,"[""`` We suspect that <ARG0>he put the gun down</ARG0> <SIG0>that</SIG0> <ARG1>it was killedChika</ARG1> '' ."", ""`` We suspect that <ARG0>he pulled a gun</ARG0> <SIG0>that</SIG0> <ARG1>it was killedChika</ARG1> '' ."", ""`` We suspect that <ARG0>he shot the gun</ARG0> <SIG0>that</SIG0> <ARG1>it was killedChika</ARG1> '' ."", ""`` We suspect that <ARG0>he put the gun down</ARG0> <SIG0>that</SIG0> <ARG1>888-738-5526 888-738-5526 was the cause of the death ofChika</ARG1> '' ."", ""`` We suspect that <ARG0>he pulled a gun</ARG0> <SIG0>that</SIG0> <ARG1>888-738-5526 888-738-5526 was the cause of the death ofChika</ARG1> '' ."", ""`` We suspect that <ARG0>he shot the gun</ARG0> <SIG0>that</SIG0> <ARG1>888-738-5526 888-738-5526 was the cause of the death ofChika</ARG1> '' ."", ""`` We suspect that <ARG0>he put the gun down</ARG0> <SIG0>that</SIG0> <ARG1>888-738-5526 888-738-5526 was the cause of death ofChika</ARG1> '' ."", ""`` We suspect that <ARG0>he pulled a gun</ARG0> <SIG0>that</SIG0> <ARG1>888-738-5526 888-738-5526 was the cause of death ofChika</ARG1> '' ."", ""`` We suspect that <ARG0>he shot the gun</ARG0> <SIG0>that</SIG0> <ARG1>888-738-5526 888-738-5526 was the cause of death ofChika</ARG1> '' .""]",0,0,0,0,0,0,0
152,"['“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film is not going to be shown in any of the cinemas in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>self- censorship is creeping</ARG0> as businesses shy away from offending Beijing .', '“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film is not going to be shown in any of the cinemas in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>self-control is creeping</ARG0> as businesses shy away from offending Beijing .', ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film is not going to be shown in any of the cinemas in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>i'm starting to feel like I'm censoring myself</ARG0> as businesses shy away from offending Beijing ."", '“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film is not going to be shown at any of the cinemas in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>self- censorship is creeping</ARG0> as businesses shy away from offending Beijing .', '“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film is not going to be shown at any of the cinemas in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>self-control is creeping</ARG0> as businesses shy away from offending Beijing .', ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film is not going to be shown at any of the cinemas in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>i'm starting to feel like I'm censoring myself</ARG0> as businesses shy away from offending Beijing ."", ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film won't be shown at the major cinema's in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>self- censorship is creeping</ARG0> as businesses shy away from offending Beijing ."", ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film won't be shown at the major cinema's in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>self-control is creeping</ARG0> as businesses shy away from offending Beijing ."", ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>his film won't be shown at the major cinema's in Hongkong</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>i'm starting to feel like I'm censoring myself</ARG0> as businesses shy away from offending Beijing .""]",0,0,0,0,0,0,0
153,"[""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>self- censorship is creeping</ARG1> <SIG0>as</SIG0> <ARG0>businesses don't want to offend Beijing</ARG0> ."", ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>self- censorship is creeping</ARG1> <SIG0>as</SIG0> <ARG0>businesses don't offend Beijing</ARG0> ."", '“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>self- censorship is creeping</ARG1> <SIG0>as</SIG0> <ARG0>businesses do not want to offend Beijing</ARG0> .', ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>self-control is creeping</ARG1> <SIG0>as</SIG0> <ARG0>businesses don't want to offend Beijing</ARG0> ."", ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>self-control is creeping</ARG1> <SIG0>as</SIG0> <ARG0>businesses don't offend Beijing</ARG0> ."", '“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>self-control is creeping</ARG1> <SIG0>as</SIG0> <ARG0>businesses do not want to offend Beijing</ARG0> .', ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>i'm starting to feel like I'm censoring myself</ARG1> <SIG0>as</SIG0> <ARG0>businesses don't want to offend Beijing</ARG0> ."", ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>i'm starting to feel like I'm censoring myself</ARG1> <SIG0>as</SIG0> <ARG0>businesses don't offend Beijing</ARG0> ."", ""“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>i'm starting to feel like I'm censoring myself</ARG1> <SIG0>as</SIG0> <ARG0>businesses do not want to offend Beijing</ARG0> .""]",0,0,0,0,0,0,0
154,"['Will <ARG0>the protests are unprecedented</ARG0> <ARG1>it is possible that they will fight against Beijing in the future or that they will not be able to resist the will of Beijing</ARG1> ?', 'Will <ARG0>the protests were unprecedented</ARG0> <ARG1>it is possible that they will fight against Beijing in the future or that they will not be able to resist the will of Beijing</ARG1> ?', 'Will <ARG0>the protests have never been done before</ARG0> <ARG1>it is possible that they will fight against Beijing in the future or that they will not be able to resist the will of Beijing</ARG1> ?', 'Will <ARG0>the protests are unprecedented</ARG0> <ARG1>they can either fight to their hearts content in the future or they can convince them of the futility of resisting Beijing</ARG1> ?', 'Will <ARG0>the protests were unprecedented</ARG0> <ARG1>they can either fight to their hearts content in the future or they can convince them of the futility of resisting Beijing</ARG1> ?', 'Will <ARG0>the protests have never been done before</ARG0> <ARG1>they can either fight to their hearts content in the future or they can convince them of the futility of resisting Beijing</ARG1> ?', 'Will <ARG0>the protests are unprecedented</ARG0> <ARG1>they can either fight to their hearts content in the future or they can convince them of the futility of their resistance</ARG1> ?', 'Will <ARG0>the protests were unprecedented</ARG0> <ARG1>they can either fight to their hearts content in the future or they can convince them of the futility of their resistance</ARG1> ?', 'Will <ARG0>the protests have never been done before</ARG0> <ARG1>they can either fight to their hearts content in the future or they can convince them of the futility of their resistance</ARG1> ?']",0,0,0,0,0,0,0
155,"['Will the unprecedented protests <ARG1>they should fight</ARG1> <SIG0>for</SIG0> <ARG0>their beliefs will be in the future</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?', 'Will the unprecedented protests <ARG1>they should fight</ARG1> <SIG0>for</SIG0> <ARG0>their future beliefs</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?', 'Will the unprecedented protests <ARG1>they should fight</ARG1> <SIG0>for</SIG0> <ARG0>their beliefs of the future</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?', 'Will the unprecedented protests <ARG1>they can fight</ARG1> <SIG0>for</SIG0> <ARG0>their beliefs will be in the future</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?', 'Will the unprecedented protests <ARG1>they can fight</ARG1> <SIG0>for</SIG0> <ARG0>their future beliefs</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?', 'Will the unprecedented protests <ARG1>they can fight</ARG1> <SIG0>for</SIG0> <ARG0>their beliefs of the future</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?', 'Will the unprecedented protests <ARG1>they should fight to the end</ARG1> <SIG0>for</SIG0> <ARG0>their beliefs will be in the future</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?', 'Will the unprecedented protests <ARG1>they should fight to the end</ARG1> <SIG0>for</SIG0> <ARG0>their future beliefs</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?', 'Will the unprecedented protests <ARG1>they should fight to the end</ARG1> <SIG0>for</SIG0> <ARG0>their beliefs of the future</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?']",0,0,0,0,0,0,0
156,"[""<SIG0>In case</SIG0> <ARG0>the government's stand doesn't change</ARG0> , <ARG1>we will intensify the stir</ARG1> ."", ""<SIG0>In case</SIG0> <ARG0>the government's stand is the same</ARG0> , <ARG1>we will intensify the stir</ARG1> ."", ""<SIG0>In case</SIG0> <ARG0>the government's stand isn't changed</ARG0> , <ARG1>we will intensify the stir</ARG1> ."", ""<SIG0>In case</SIG0> <ARG0>the government's stand doesn't change</ARG0> , <ARG1>we will intensify the stir further</ARG1> ."", ""<SIG0>In case</SIG0> <ARG0>the government's stand is the same</ARG0> , <ARG1>we will intensify the stir further</ARG1> ."", ""<SIG0>In case</SIG0> <ARG0>the government's stand isn't changed</ARG0> , <ARG1>we will intensify the stir further</ARG1> ."", ""<SIG0>In case</SIG0> <ARG0>the government's stand doesn't change</ARG0> , <ARG1>we are going to intensify the stir</ARG1> ."", ""<SIG0>In case</SIG0> <ARG0>the government's stand is the same</ARG0> , <ARG1>we are going to intensify the stir</ARG1> ."", ""<SIG0>In case</SIG0> <ARG0>the government's stand isn't changed</ARG0> , <ARG1>we are going to intensify the stir</ARG1> .""]",0,0,0,0,0,0,0
157,"['However , Nitish Kumar termed <ARG1>the government is shut down</ARG1> <ARG0>affected to development</ARG0> .', 'However , Nitish Kumar termed <ARG1>the government is shut down</ARG1> <ARG0>identifiable to development</ARG0> .', 'However , Nitish Kumar termed <ARG1>the government is shut down</ARG1> <ARG0>affected to the development</ARG0> .', 'However , Nitish Kumar termed <ARG1>there was a shutdown</ARG1> <ARG0>affected to development</ARG0> .', 'However , Nitish Kumar termed <ARG1>there was a shutdown</ARG1> <ARG0>identifiable to development</ARG0> .', 'However , Nitish Kumar termed <ARG1>there was a shutdown</ARG1> <ARG0>affected to the development</ARG0> .', 'However , Nitish Kumar termed <ARG1>the government was shut down</ARG1> <ARG0>affected to development</ARG0> .', 'However , Nitish Kumar termed <ARG1>the government was shut down</ARG1> <ARG0>identifiable to development</ARG0> .', 'However , Nitish Kumar termed <ARG1>the government was shut down</ARG1> <ARG0>affected to the development</ARG0> .']",0,0,0,0,0,0,0
158,"[""<SIG0>If</SIG0> <ARG0>it doesn't do anything</ARG0> , <ARG1>there will be more protests</ARG1> ."", ""<SIG0>If</SIG0> <ARG0>it doesn't act</ARG0> , <ARG1>there will be more protests</ARG1> ."", ""<SIG0>If</SIG0> <ARG0>it doesn't do anything</ARG0> , <ARG1>there will be more protests</ARG1> ."", ""<SIG0>If</SIG0> <ARG0>it doesn't do anything</ARG0> , <ARG1>the protests are going to continue</ARG1> ."", ""<SIG0>If</SIG0> <ARG0>it doesn't act</ARG0> , <ARG1>the protests are going to continue</ARG1> ."", ""<SIG0>If</SIG0> <ARG0>it doesn't do anything</ARG0> , <ARG1>the protests are going to continue</ARG1> ."", ""<SIG0>If</SIG0> <ARG0>it doesn't do anything</ARG0> , <ARG1>the protests are going to go on</ARG1> ."", ""<SIG0>If</SIG0> <ARG0>it doesn't act</ARG0> , <ARG1>the protests are going to go on</ARG1> ."", ""<SIG0>If</SIG0> <ARG0>it doesn't do anything</ARG0> , <ARG1>the protests are going to go on</ARG1> .""]",0,0,0,0,0,0,0
159,"['<ARG1>Since August 25, he has not eaten</ARG1> <ARG0>there is support for united AP</ARG0> .', '<ARG1>Since August 25, he has not eaten</ARG1> <ARG0>there is support for united Tamil Nadu</ARG0> .', '<ARG1>Since August 25, he has not eaten</ARG1> <ARG0>in favor of united AP</ARG0> .', '<ARG1>Since August 25, he has not eaten a meal</ARG1> <ARG0>there is support for united AP</ARG0> .', '<ARG1>Since August 25, he has not eaten a meal</ARG1> <ARG0>there is support for united Tamil Nadu</ARG0> .', '<ARG1>Since August 25, he has not eaten a meal</ARG1> <ARG0>in favor of united AP</ARG0> .', '<ARG1>Since August 25, he has not been eating</ARG1> <ARG0>there is support for united AP</ARG0> .', '<ARG1>Since August 25, he has not been eating</ARG1> <ARG0>there is support for united Tamil Nadu</ARG0> .', '<ARG1>Since August 25, he has not been eating</ARG1> <ARG0>in favor of united AP</ARG0> .']",0,0,0,0,0,0,0
160,"['<ARG1>The services were stopped at night</ARG1> <SIG0>following</SIG0> <ARG0>the call is made by a band</ARG0> .', '<ARG1>The services were stopped at night</ARG1> <SIG0>following</SIG0> <ARG0>the call</ARG0> .', '<ARG1>The services were stopped at night</ARG1> <SIG0>following</SIG0> <ARG0>the call is called Bandh</ARG0> .', '<ARG1>The night halt service was suspended</ARG1> <SIG0>following</SIG0> <ARG0>the call is made by a band</ARG0> .', '<ARG1>The night halt service was suspended</ARG1> <SIG0>following</SIG0> <ARG0>the call</ARG0> .', '<ARG1>The night halt service was suspended</ARG1> <SIG0>following</SIG0> <ARG0>the call is called Bandh</ARG0> .', '<ARG1>The night stop services were stopped</ARG1> <SIG0>following</SIG0> <ARG0>the call is made by a band</ARG0> .', '<ARG1>The night stop services were stopped</ARG1> <SIG0>following</SIG0> <ARG0>the call</ARG0> .', '<ARG1>The night stop services were stopped</ARG1> <SIG0>following</SIG0> <ARG0>the call is called Bandh</ARG0> .']",0,0,0,0,0,0,0
161,"['<ARG1>The boycott is symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is viewed as ceremonial</ARG0> .', '<ARG1>The boycott is symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is believed to be a head</ARG0> .', '<ARG1>The boycott is symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is thought to be a head</ARG0> .', '<ARG1>The boycott by Khan will mostly be symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is viewed as ceremonial</ARG0> .', '<ARG1>The boycott by Khan will mostly be symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is believed to be a head</ARG0> .', '<ARG1>The boycott by Khan will mostly be symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is thought to be a head</ARG0> .', '<ARG1>The boycott of Khan will mostly be symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is viewed as ceremonial</ARG0> .', '<ARG1>The boycott of Khan will mostly be symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is believed to be a head</ARG0> .', '<ARG1>The boycott of Khan will mostly be symbolic</ARG1> <SIG0>because</SIG0> <ARG0>he is thought to be a head</ARG0> .']",0,0,0,0,0,0,0
162,"['<ARG1>Devotees and priests were shocked by the incident</ARG1> <ARG0>there were people who witnessed the incident</ARG0> .', '<ARG1>Devotees and priests were shocked by the incident</ARG1> <ARG0>there were people who witnessed the assault</ARG0> .', '<ARG1>Devotees and priests were shocked by the incident</ARG1> <ARG0>there were people who witnessed the event</ARG0> .', '<ARG1>Devotees were shocked by the incident</ARG1> <ARG0>there were people who witnessed the incident</ARG0> .', '<ARG1>Devotees were shocked by the incident</ARG1> <ARG0>there were people who witnessed the assault</ARG0> .', '<ARG1>Devotees were shocked by the incident</ARG1> <ARG0>there were people who witnessed the event</ARG0> .', '<ARG1>People were shocked by the incident</ARG1> <ARG0>there were people who witnessed the incident</ARG0> .', '<ARG1>People were shocked by the incident</ARG1> <ARG0>there were people who witnessed the assault</ARG0> .', '<ARG1>People were shocked by the incident</ARG1> <ARG0>there were people who witnessed the event</ARG0> .']",0,0,0,0,0,0,0
163,"['<ARG0>The driver hit the man</ARG0> <ARG1>his legs and hands were injured</ARG1> .', '<ARG0>The SUV was hit by her driver</ARG0> <ARG1>his legs and hands were injured</ARG1> .', '<ARG0>He was hit by her driver</ARG0> <ARG1>his legs and hands were injured</ARG1> .', '<ARG0>The driver hit the man</ARG0> <ARG1>his legs and hands are injured</ARG1> .', '<ARG0>The SUV was hit by her driver</ARG0> <ARG1>his legs and hands are injured</ARG1> .', '<ARG0>He was hit by her driver</ARG0> <ARG1>his legs and hands are injured</ARG1> .', '<ARG0>The driver hit the man</ARG0> <ARG1>his legs and hands were hurt</ARG1> .', '<ARG0>The SUV was hit by her driver</ARG0> <ARG1>his legs and hands were hurt</ARG1> .', '<ARG0>He was hit by her driver</ARG0> <ARG1>his legs and hands were hurt</ARG1> .']",0,0,0,0,0,0,0
164,"['<SIG0>Had</SIG0> <ARG0>the administration did not want it</ARG0> <ARG1>the incident might have been avoided</ARG1> .', ""<SIG0>Had</SIG0> <ARG0>the administration didn't want it</ARG0> <ARG1>the incident might have been avoided</ARG1> ."", '<SIG0>Had</SIG0> <ARG0>the administration had something they wanted</ARG0> <ARG1>the incident might have been avoided</ARG1> .', ""<SIG0>Had</SIG0> <ARG0>the administration did not want it</ARG0> <ARG1>the incident could've been avoided</ARG1> ."", ""<SIG0>Had</SIG0> <ARG0>the administration didn't want it</ARG0> <ARG1>the incident could've been avoided</ARG1> ."", ""<SIG0>Had</SIG0> <ARG0>the administration had something they wanted</ARG0> <ARG1>the incident could've been avoided</ARG1> ."", ""<SIG0>Had</SIG0> <ARG0>the administration did not want it</ARG0> <ARG1>the incident might have been avoided if it wasn't for it</ARG1> ."", ""<SIG0>Had</SIG0> <ARG0>the administration didn't want it</ARG0> <ARG1>the incident might have been avoided if it wasn't for it</ARG1> ."", ""<SIG0>Had</SIG0> <ARG0>the administration had something they wanted</ARG0> <ARG1>the incident might have been avoided if it wasn't for it</ARG1> .""]",0,0,0,0,0,0,0
165,"['However , <ARG1>local villagers did not want to be searched</ARG1> , <ARG0>there was no hiding place for the militants</ARG0> .', 'However , <ARG1>local villagers did not want to be searched</ARG1> , <ARG0>there was no hiding of any militant there</ARG0> .', 'However , <ARG1>local villagers did not want to be searched</ARG1> , <ARG0>there was no hiding place for militants there</ARG0> .', 'However , <ARG1>local villagers refused to be searched</ARG1> , <ARG0>there was no hiding place for the militants</ARG0> .', 'However , <ARG1>local villagers refused to be searched</ARG1> , <ARG0>there was no hiding of any militant there</ARG0> .', 'However , <ARG1>local villagers refused to be searched</ARG1> , <ARG0>there was no hiding place for militants there</ARG0> .', ""However , <ARG1>local villagers didn't want to be searched</ARG1> , <ARG0>there was no hiding place for the militants</ARG0> ."", ""However , <ARG1>local villagers didn't want to be searched</ARG1> , <ARG0>there was no hiding of any militant there</ARG0> ."", ""However , <ARG1>local villagers didn't want to be searched</ARG1> , <ARG0>there was no hiding place for militants there</ARG0> .""]",0,0,0,0,0,0,0
166,"['<ARG1>Cricket ties were halted by India</ARG1> in the aftermath of <ARG0>terrorist attack on Mumbai in 2008</ARG0> .', '<ARG1>Cricket ties were halted by India</ARG1> in the aftermath of <ARG0>terrorist attack in Mumbai in 2008</ARG0> .', '<ARG1>Cricket ties were halted by India</ARG1> in the aftermath of <ARG0>terrorist attack on Mumbai in 2008</ARG0> .', '<ARG1>Cricket ties were put on hold by India</ARG1> in the aftermath of <ARG0>terrorist attack on Mumbai in 2008</ARG0> .', '<ARG1>Cricket ties were put on hold by India</ARG1> in the aftermath of <ARG0>terrorist attack in Mumbai in 2008</ARG0> .', '<ARG1>Cricket ties were put on hold by India</ARG1> in the aftermath of <ARG0>terrorist attack on Mumbai in 2008</ARG0> .', '<ARG1>Cricket ties were stopped by India</ARG1> in the aftermath of <ARG0>terrorist attack on Mumbai in 2008</ARG0> .', '<ARG1>Cricket ties were stopped by India</ARG1> in the aftermath of <ARG0>terrorist attack in Mumbai in 2008</ARG0> .', '<ARG1>Cricket ties were stopped by India</ARG1> in the aftermath of <ARG0>terrorist attack on Mumbai in 2008</ARG0> .']",0,0,0,0,0,0,0
